name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Oita Trinita vs Kagoshima United,2026-03-08 05:00:00,Oita Trinita won after penalties.,Liga de Visão de 100 Anos J2-J3,Oita Trinita,Kagoshima United,,,3.0,4.0,6.0,5.0,2.0,5.0,5.0,12.0,67.0,75.0,27.0,43.0,59.0,41.0,,,3.0,11.0,2.0,1.0,1.0,0.0,12.0,7.0,,,8.0,11.0,4.0,2.0,3.0,0.0,2.64,3.1,2.71,,,,,1.88,1.93,,,2.55,3.2,2.45,1.83,1.83,,,1.9,1.9,,,0.38,0.32,0.37,,,,,0.53,0.52,,,0.39,0.31,0.41,0.55,0.55,,,0.53,0.53,,,2026
Gainare Tottori vs Ryūkyū,2026-03-08 05:00:00,Game ended in draw.,Liga de Visão de 100 Anos J2-J3,Gainare Tottori,Ryūkyū,,,6.0,7.0,9.0,1.0,4.0,7.0,14.0,10.0,72.0,74.0,28.0,22.0,53.0,47.0,,,10.0,3.0,4.0,7.0,1.0,0.0,7.0,9.0,,,10.0,8.0,2.0,3.0,0.0,1.0,2.24,3.05,3.35,,,1.9,1.91,2.06,1.78,1.99,1.8,2.25,3.0,3.0,1.57,2.25,2.02,1.77,1.8,2.0,1.85,1.95,0.45,0.33,0.3,,,0.53,0.52,0.49,0.56,0.5,0.56,0.44,0.33,0.33,0.64,0.44,0.5,0.56,0.56,0.5,0.54,0.51,2026
Rayluck Shiga vs Roasso Kumamoto,2026-03-08 05:00:00,Rayluck Shiga won after full-time.,Liga de Visão de 100 Anos J2-J3,Rayluck Shiga,Roasso Kumamoto,1.0,0.0,8.0,2.0,6.0,8.0,7.0,4.0,12.0,11.0,66.0,95.0,42.0,63.0,40.0,60.0,,,6.0,7.0,6.0,4.0,1.0,2.0,6.0,9.0,,,10.0,7.0,1.0,1.0,0.0,1.0,3.18,3.63,2.08,,,,,1.81,2.02,2.03,1.8,3.25,3.2,2.0,1.83,1.83,,,1.77,2.02,1.8,2.0,0.31,0.28,0.48,,,,,0.55,0.5,0.49,0.56,0.31,0.31,0.5,0.55,0.55,,,0.56,0.5,0.56,0.5,2026
Kamatamare Sanuki vs Imabari,2026-03-08 05:00:00,Kamatamare Sanuki won after full-time.,Liga de Visão de 100 Anos J2-J3,Kamatamare Sanuki,Imabari,1.0,0.0,9.0,7.0,5.0,2.0,4.0,4.0,12.0,9.0,88.0,104.0,36.0,40.0,41.0,59.0,,,8.0,6.0,4.0,3.0,5.0,4.0,8.0,7.0,,,15.0,5.0,3.0,2.0,1.0,1.0,4.64,3.52,1.74,,,,,1.78,2.01,1.95,1.86,4.2,3.5,1.7,,,,,,,1.92,1.87,0.22,0.28,0.57,,,,,0.56,0.5,0.51,0.54,0.24,0.29,0.59,,,,,,,0.52,0.53,2026
Zweigen Kanazawa vs Tokushima Vortis,2026-03-08 05:00:00,Tokushima Vortis won after full-time.,Liga de Visão de 100 Anos J2-J3,Zweigen Kanazawa,Tokushima Vortis,0.0,4.0,5.0,2.0,5.0,1.0,1.0,6.0,14.0,18.0,85.0,94.0,41.0,41.0,43.0,57.0,,,9.0,12.0,5.0,6.0,1.0,1.0,6.0,7.0,8.0,11.0,17.0,9.0,3.0,3.0,2.0,0.0,3.06,3.3,2.23,,,,,1.8,2.0,1.94,1.86,2.75,3.3,2.2,2.1,1.66,,,,,1.8,2.0,0.33,0.3,0.45,,,,,0.56,0.5,0.52,0.54,0.36,0.3,0.45,0.48,0.6,,,,,0.56,0.5,2026
Kataller Toyama vs Ehime,2026-03-08 05:00:00,Kataller Toyama won after penalties.,Liga de Visão de 100 Anos J2-J3,Kataller Toyama,Ehime,2.0,2.0,3.0,8.0,12.0,1.0,10.0,3.0,27.0,6.0,93.0,87.0,63.0,32.0,60.0,40.0,,,12.0,4.0,15.0,2.0,1.0,1.0,3.0,13.0,,,4.0,13.0,1.0,4.0,0.0,2.0,2.01,3.34,3.64,,,,,,,2.02,1.81,1.95,3.2,3.5,,,,,,,2.0,1.8,0.5,0.3,0.27,,,,,,,0.5,0.55,0.51,0.31,0.29,,,,,,,0.5,0.56,2026
Gifu vs Ventforet Kofu,2026-03-08 05:00:00,Ventforet Kofu won after full-time.,Liga de Visão de 100 Anos J2-J3,Gifu,Ventforet Kofu,0.0,1.0,3.0,2.0,8.0,4.0,5.0,1.0,12.0,4.0,62.0,51.0,44.0,31.0,57.0,43.0,,,7.0,3.0,5.0,1.0,,,6.0,13.0,,,9.0,8.0,1.0,5.0,0.0,1.0,2.29,3.31,3.02,,,,,1.83,1.99,,,2.2,3.1,3.0,,,,,1.85,1.95,,,0.44,0.3,0.33,,,,,0.55,0.5,,,0.45,0.32,0.33,,,,,0.54,0.51,,,2026
Fukushima United vs Parceiro Nagano,2026-03-08 05:00:00,Fukushima United won after full-time.,Liga de Visão de 100 Anos J2-J3,Fukushima United,Parceiro Nagano,4.0,2.0,10.0,9.0,4.0,4.0,4.0,3.0,17.0,14.0,121.0,106.0,58.0,39.0,55.0,45.0,,,13.0,9.0,4.0,5.0,2.0,0.0,7.0,9.0,,,10.0,16.0,5.0,4.0,1.0,3.0,2.56,3.44,2.56,,,,,,,1.8,1.99,2.4,3.4,2.4,2.25,1.57,,,,,,,0.39,0.29,0.39,,,,,,,0.56,0.5,0.42,0.29,0.42,0.44,0.64,,,,,,,2026
Sagamihara vs Tochigi,2026-03-08 05:00:00,Sagamihara won after full-time.,Liga de Visão de 100 Anos J2-J3,Sagamihara,Tochigi,4.0,0.0,5.0,6.0,5.0,4.0,2.0,5.0,9.0,9.0,100.0,113.0,49.0,53.0,42.0,58.0,1.0,0.0,5.0,8.0,4.0,1.0,4.0,6.0,4.0,8.0,8.0,5.0,20.0,10.0,1.0,1.0,3.0,2.0,2.9,3.18,2.42,,,,,1.97,1.84,2.02,1.76,2.7,3.0,2.45,1.72,2.0,,,1.82,1.97,,,0.34,0.31,0.41,,,,,0.51,0.54,0.5,0.57,0.37,0.33,0.41,0.58,0.5,,,0.55,0.51,,,2026
Tochigi City vs ThespaKusatsu Gunma,2026-03-08 05:00:00,Game ended in draw.,Liga de Visão de 100 Anos J2-J3,Tochigi City,ThespaKusatsu Gunma,1.0,1.0,10.0,9.0,9.0,2.0,10.0,6.0,19.0,11.0,54.0,55.0,77.0,57.0,50.0,50.0,,,13.0,6.0,6.0,5.0,2.0,1.0,8.0,18.0,,,12.0,14.0,4.0,5.0,1.0,2.0,2.18,3.12,3.41,,,1.75,2.0,1.96,1.74,,,2.15,3.1,3.1,1.61,2.2,2.0,1.8,1.9,1.9,1.77,2.02,0.46,0.32,0.29,,,0.57,0.5,0.51,0.57,,,0.47,0.32,0.32,0.62,0.45,0.5,0.56,0.53,0.53,0.56,0.5,2026
Montedio Yamagata vs Blaublitz Akita,2026-03-08 05:00:00,Blaublitz Akita won after full-time.,Liga de Visão de 100 Anos J2-J3,Montedio Yamagata,Blaublitz Akita,0.0,1.0,4.0,3.0,6.0,4.0,2.0,2.0,12.0,11.0,92.0,98.0,34.0,40.0,62.0,38.0,,,7.0,5.0,5.0,6.0,1.0,1.0,9.0,5.0,,,10.0,10.0,2.0,3.0,1.0,0.0,2.52,3.69,2.48,,,,,1.78,2.01,1.98,1.84,2.55,3.2,2.5,,,,,,,1.95,1.85,0.4,0.27,0.4,,,,,0.56,0.5,0.51,0.54,0.39,0.31,0.4,,,,,,,0.51,0.54,2026
